51.48,52.085,52.508,30740
51.48,52.085,52.508,30740
51.48,52.085,52.508,30740
51.48,52.085,52.508,30740
51.48,52.085,52.508,30740
51.48,52.085,52.508,30740
51.48,52.085,52.508,30740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,33740
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,32680
51.48,52.085,52.508,33640
51.48,52.085,52.508,33640
51.48,52.085,52.508,33640
51.48,52.085,52.508,33640
51.48,52.085,52.508,33640
51.48,52.085,52.508,33640
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,30570
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32490
51.48,52.085,52.508,32050
51.48,52.085,52.508,32050
51.48,52.085,52.508,32050
51.48,52.085,52.508,32050
51.48,52.085,52.508,32050
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,31090
51.48,52.085,52.508,32270
51.48,52.085,52.508,32270
51.48,52.085,52.508,32270
51.48,52.085,52.508,32270
51.48,52.085,52.508,32270
51.48,52.085,52.508,32270
51.48,52.085,52.508,32270
51.48,52.085,52.508,32270
51.48,52.085,52.508,32270
51.48,52.085,52.508,32270
