50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,910.000
50.658,51.494,52.060,910.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,580.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,810.000
50.658,51.494,52.060,910.000
50.658,51.494,52.060,910.000
50.658,51.494,52.060,910.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,930.000
50.658,51.494,52.060,1100.000
50.658,51.494,52.060,1100.000
50.658,51.494,52.060,1100.000
50.658,51.494,52.060,1100.000
50.658,51.494,52.060,1100.000
50.658,51.494,52.060,1100.000
50.658,51.494,52.060,1100.000
50.658,51.494,52.060,1100.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,820.000
50.658,51.494,52.060,790.000
50.658,51.494,52.060,790.000
50.658,51.494,52.060,790.000
50.658,51.494,52.060,790.000
50.658,51.494,52.060,790.000
50.658,51.494,52.060,790.000
50.658,51.494,52.060,790.000
50.658,51.494,52.060,790.000
50.658,51.494,52.060,790.000
50.658,51.494,52.060,790.000
50.658,51.494,52.040,940.000
50.658,51.494,52.040,940.000
50.658,51.494,52.040,940.000
50.658,51.494,52.040,940.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.020,1100.000
50.658,51.494,52.000,1120.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,890.000
50.658,51.494,52.000,930.000
50.658,51.494,52.000,930.000
50.658,51.494,52.000,930.000
50.658,51.494,52.000,930.000
50.658,51.494,52.000,930.000
50.658,51.494,52.000,930.000
50.658,51.494,52.000,930.000
50.658,51.494,52.000,930.000
50.658,51.494,52.000,930.000
50.658,51.494,52.000,930.000
50.658,51.494,51.980,960.000
50.658,51.494,51.980,960.000
50.658,51.494,51.980,960.000
50.658,51.494,51.980,960.000
50.658,51.494,51.980,960.000
50.658,51.494,51.980,960.000
50.658,51.494,51.980,960.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.960,1030.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.940,1160.000
50.658,51.494,51.920,1090.000
50.658,51.494,51.920,1090.000
50.658,51.494,51.920,1090.000
50.658,51.494,51.920,1090.000
50.658,51.494,51.920,1090.000
50.658,51.494,51.920,1090.000
50.658,51.494,51.920,1270.000
50.658,51.494,51.920,1270.000
50.658,51.494,51.920,1270.000
50.658,51.494,51.920,1270.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.920,1240.000
50.658,51.494,51.900,1240.000
50.658,51.494,51.900,1240.000
50.658,51.494,51.900,1130.000
50.658,51.494,51.900,1130.000
50.658,51.494,51.900,1130.000
50.658,51.494,51.900,1130.000
50.658,51.494,51.900,1130.000
50.658,51.494,51.900,1130.000
50.658,51.494,51.900,1130.000
50.658,51.494,51.900,1130.000
50.658,51.494,51.900,1090.000
50.658,51.494,51.900,1090.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1110.000
50.658,51.494,51.880,1170.000
50.658,51.494,51.880,1170.000
50.658,51.494,51.880,1170.000
50.658,51.494,51.880,1170.000
50.658,51.494,51.880,1170.000
50.658,51.494,51.880,1170.000
50.658,51.494,51.880,1170.000
50.658,51.494,51.880,1170.000
50.658,51.494,51.860,1550.000
50.658,51.494,51.860,1550.000
