48.037,50.456,50.362,42470.000
48.037,50.456,50.362,42470.000
48.037,50.456,50.362,42470.000
48.037,50.456,50.362,42470.000
48.037,50.456,50.362,42470.000
48.037,50.456,50.362,42470.000
48.037,50.456,50.362,41790.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44660.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,44010.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,40920.000
48.037,50.456,50.362,42320.000
48.037,50.456,50.362,42320.000
48.037,50.456,50.362,42320.000
48.037,50.456,50.362,42320.000
48.037,50.456,50.362,42320.000
48.037,50.456,50.362,42320.000
48.037,50.456,50.362,42320.000
48.037,50.456,50.362,42320.000
48.037,50.456,50.362,42040.000
48.037,50.456,50.362,42040.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,41630.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,42540.000
48.037,50.456,50.362,39660.000
48.037,50.456,50.362,39660.000
48.037,50.456,50.362,39660.000
48.037,50.456,50.362,39660.000
48.037,50.456,50.362,39660.000
48.037,50.456,50.362,38280.000
